Mensagem Anterior,Data,Mensagem Cliente 1,Mensagem Cliente 2,Mensagem Cliente 3,Mensagem Cliente 4,Mensagem Cliente 5,Mensagem Cliente 6,Mensagem Cliente 7,Status,ADCCID,Service,Concatenacao
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 16:12,,Sim,,,,,,,a13550e5-7bc7-419f-8330-25d042c98865,349440142, Sim         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 12:22,,Estou precisando de ajuda,,,,,,,f43e5d4d-e751-4946-8257-158fa373d540,326079120, Estou precisando de ajuda         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 6:57,,,,,,,,,44b15b9b-4ac3-4942-b869-f658ed060b6e,108686941,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 18:28,,Velocidade continua baixa,,,,,,,ef372ade-30c2-437f-847e-1af760661892,169651195, Velocidade continua baixa         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 13:50,,,,,,,,,550b6d46-a6e7-41ec-ad4b-603f842387f1,115719798,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 9:35,,,,,,,,,c68dd60f-a65a-4c29-af55-a79e6b7a70d1,339432209,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 20:29,,,,,,,,,b3a9ff34-3d5c-49f2-82cf-f168cbec8429,345818366,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 16:23,,,,,,,,,0df6a48c-4427-4517-be11-959434e4be4c,342033431,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 12:29,,Quero falar cm atendente,Como vou acessar se estou sem internet,,,,,,62408268-17f5-4ee5-b493-e087addd8ade,286776494, Quero falar cm atendente Como vou acessar se estou sem internet        
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 7:35,,,,,,,,,545c447f-6e0a-42c1-82ce-6af9dc99b06c,250910554,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 18:42,,Oi,Oi,Oi,Oi,,,,d8f74206-c5ec-4160-8ebf-a6bfc3136cd7,326524446, Oi Oi Oi Oi      
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 19:27,,,,,,,,,df61645a-37f1-471a-a14b-57cbba4dd5b6,238351178,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 10:50,,,,,,,,,9f85bbb1-8288-4bbf-bfc1-2d923f5058dc,328678083,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 21:59,,Estou precisando de ajuda,Estou precisando de ajuda,,,,,,bacbdc99-48c4-4917-b374-f67cebe2d1f6,348770206, Estou precisando de ajuda Estou precisando de ajuda        
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 16:45,,,,,,,,,4250e9ad-c0b0-43b2-9ea4-09e4e0b1bf9c,293727949,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 12:33,,,,,,,,,8221c3d5-2216-461b-b76b-0f4b9c4d972b,342445345,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 8:02,,,,,,,,,f07d9483-9191-4afb-b24f-4e316a94a37b,118666742,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 18:56,,,,,,,,,b90448fd-4f02-4b13-aa17-b11b39582b91,237552138,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 14:29,,,,,,,,,b68ed3b4-3db5-4bfe-8f76-2ad43dea98a7,144481340,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 10:04,,,,,,,,,9f342af7-35bc-4b28-8980-5fdb19e6c266,305576600,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 20:49,,,,,,,,,0e9353e9-8dff-4d07-a5b4-a7c7fab8ea0b,243127933,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 16:15,,Sem internet,,,,,,,0f955988-b2c4-4863-9ac3-3886a48a4128,144385226, Sem internet         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 10:50,,,,,,,,,6715f6a0-e60b-4d32-af8b-65ffaa89a5c4,333275980,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 22:02,,,,,,,,,3ad09c47-f6a8-41da-af04-b30916e7c1bc,326907445,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 17:34,,,,,,,,,4e3831b0-d724-4590-8f2a-ee2e80992d76,344586830,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 13:15,,,,,,,,,3b34d398-a5c8-446d-8047-58fea976fb6a,327627637,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 8:17,,,,,,,,,eda62cca-3a56-4af1-826c-891763523fa6,344583809,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 19:14,,Não resolveu,,,,,,,76a32b14-b116-45c1-9f8a-8dbf2ca7567e,343182884, Não resolveu         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 14:52,,,,,,,,,f425c225-3e62-4fee-a977-0a54ef6147ca,326748493,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 11:07,,,,,,,,,b25cabc3-f04b-4a51-a2db-6652d4d012cc,339482694,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 22:36,,,,,,,,,315eef79-2175-479c-a0ab-41e6854de80f,329848498,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 17:42,,Pronto,,,,,,,8f0cf98f-41b7-4abe-acf0-2d3a12e34893,341982873, Pronto         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 13:25,,,,,,,,,ebfbb9f3-717d-48dc-a9bd-cdd204573de5,326525314,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 17:04,,,,,,,,,cbce4f22-5321-45fa-9b74-17718bc7035e,208616458,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 5:43,,,,,,,,,11999844-2c8a-4f9f-85ff-11d8c7cc67f9,115761225,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 18:05,,,,,,,,,afc3b93f-eb60-4e2c-bdee-d19451441255,117800813,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 13:55,,,,,,,,,24111d50-94ac-4377-a97e-8e44906da52f,341288635,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 9:21,,,,,,,,,f61934a4-d828-439d-9367-48e12c61ea24,326949479,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 20:10,,"Teria como agendar, para um técnico comparecer em minha residência?",Não deu certo.,Estou pronto,quanto tempo isso iria demorar?,,,,1cda8dd2-6124-450d-8eeb-635a65d6b6f1,328678928," Teria como agendar, para um técnico comparecer em minha residência? Não deu certo. Estou pronto quanto tempo isso iria demorar?      "
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 15:39,,,,,,,,,a4f0cc3b-870d-478f-aa3d-8641bf547bfb,107079197,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 11:14,,,,,,,,,9f701f62-efca-46ac-9c9c-e52ce95c5aef,334475811,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 23:02,,Oii,,,,,,,ea50f5b9-1a9d-4954-a15d-b765a8e589f8,266844816, Oii         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 17:14,,,,,,,,,e5fe8620-46d9-4fbf-850c-22bc6533c60c,327876215,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 13:08,,,,,,,,,5b9ccb41-9fff-4fe4-84a8-16d9b11b1f72,330478436,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 6:00,,,,,,,,,0a52eea3-886d-4b07-ac82-28a4c0501e24,336440167,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 18:06,,Não está indo,,,,,,,ef6e60e5-2e52-42c7-846d-5d95136c0b01,340582525, Não está indo         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 14:32,,,,,,,,,b55e454c-2120-450d-bdf3-1bf820c76314,345819760,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 10:00,,,,,,,,,3870a346-b4af-4b60-bf46-7417d146b468,183753782,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 20:48,,,,,,,,,ac85b216-9abd-4b02-bd46-6b7bbfe5368c,347488867,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 15:53,,"Não tem como eu ver, se eu tô sem internet né",,,,,,,be03a279-3e5f-41b1-815c-bd3955f5347c,327096097," Não tem como eu ver, se eu tô sem internet né         "
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 11:37,,,,,,,,,e59b7d35-41ad-42ca-9a68-e9c651d5ed24,349640377,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 7:19,,,,,,,,,f7e6e897-0398-44cd-87d0-367ca67c47ea,328197153,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 18:37,,,,,,,,,ca24ef11-986f-4919-9df0-ad6e84d09902,327018570,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 14:39,,Ok,,,,,,,43850153-b102-434c-a71c-40050c947854,330081059, Ok         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 10:12,,,,,,,,,e0afaf66-9e46-405f-9648-d28c4d780e17,334536070,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 20:58,,,,,,,,,a2340c5b-f19d-4658-a600-ed6f44b31335,347238899,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 18:20,,Oi?,,,,,,,cac81b29-260f-409c-b09f-d17ed5f406a0,288281364, Oi?         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 14:05,,????,,,,,,,1ef34a4c-74c1-4342-912a-3ac1a07953b2,289026711, ????         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 9:33,,,,,,,,,c0f5b77e-1ee8-49c2-bd87-a8c62136079d,326434470,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 20:20,,,,,,,,,d74980e6-d3d0-4207-8dc9-f53a29a28a2f,337982208,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 15:43,,,,,,,,,8772b596-af30-4799-b482-0e1f1029b142,339486028,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 11:23,,,,,,,,,20095e09-b646-447a-8b92-f53bcbc06463,326921967,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 23:41,,,,,,,,,02aa690e-b964-423b-8b72-ff4e7ab8ac7a,330739450,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 17:29,,,,,,,,,5377ceed-86d0-4e0f-8eba-400b38055c6d,327053801,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 13:19,,Pronto,Abrir chamado,Falar com atendente,,,,,9e0b1163-dca8-4026-88b7-f5f131da5937,341633292, Pronto Abrir chamado Falar com atendente       
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 8:36,,,,,,,,,16b90bed-ea8b-4f62-9ff7-a685409a1345,112614840,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 19:27,,,,,,,,,06ae119d-b729-40a3-affd-380354150c63,349657355,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 14:08,,,,,,,,,d0d53a3b-d0c9-4cbb-8fdf-a0c628093342,349957328,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 10:18,,,,,,,,,27447050-9bb8-4144-b7d1-ea4aaf4c0265,329976404,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 21:05,,,,,,,,,409b5dab-7b4e-469a-89e4-bc7994967d10,280726057,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 16:19,,Oi e,,,,,,,440ae2d6-87b3-44f9-9efc-5c4b3c420e84,345825557, Oi e         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 11:32,,,,,,,,,4ff8b0c6-70f7-4ec0-9fee-1c9f2cd79b4c,344136095,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 3:37,,,,,,,,,0097a68c-9c0c-4524-8404-7469d4c98f66,334127145,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 18:00,,Olá boa noite,Olá,,,,,,7f2f7ee9-b47a-44d1-8e7f-b8b3d2ae375f,142820425, Olá boa noite Olá        
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 14:22,,Agendar,,,,,,,e90740de-7644-4015-a9e5-b1447a0bd287,349851367, Agendar         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 10:21,,Preciso de ajuda,Preciso de ajuda,,,,,,ee299808-501c-437a-bfc2-a02ab34d1538,329376697, Preciso de ajuda Preciso de ajuda        
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 21:18,,Feito,,,,,,,1943bbde-91f7-4a4d-b9df-f2157fd62be8,334126335, Feito         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 16:25,,,,,,,,,880d75fa-d201-473f-af1b-182f79833df4,183159038,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 16:15,,Oi,Já foi feito,De novo,Novamente,,,,4e7c424d-3666-482c-9975-acea0060dcc0,348801465, Oi Já foi feito De novo Novamente      
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 14:53,,,,,,,,,9053b046-764a-4bef-be5a-e3af95fe5fe2,345828686,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 10:36,,,,,,,,,5e38ded6-8d89-4100-856f-8b0eecf9ce66,323225842,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 21:46,,,,,,,,,4e78cb58-c710-4f4c-80de-f19a2781e112,120107243,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 16:35,,,,,,,,,a9197298-64fa-4e4b-bdd5-37338f53134c,265280112,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 12:30,,Não acendeu nenhuma luz verde,,,,,,,c83af2b0-8eee-472e-bba5-f02fb2511ac4,338433635, Não acendeu nenhuma luz verde         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 7:44,,O problema é já se passaram 72 horas do pagamento da conta e ainda não restabeleceram minha Internet.,Verifiquem o pagamento da minha conta por favor,,,,,,62550bec-278d-4cad-864b-62c7c2ad0f10,334094609, O problema é já se passaram 72 horas do pagamento da conta e ainda não restabeleceram minha Internet. Verifiquem o pagamento da minha conta por favor        
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 18:46,,,,,,,,,4bc2f232-a69e-48c0-8843-d491b3c8f8e7,241519596,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 14:21,,,,,,,,,d7e13dc9-eefc-4113-9bbc-3a2d3e03e5c6,328197319,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 9:53,,Tim,,,,,,,aeae31ef-7061-4e0d-9be8-c020c04d8781,266776693, Tim         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 20:42,,,,,,,,,53a989b9-2684-40fc-b9b8-c3e2abbc797b,330875718,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 14:54,,,,,,,,,8b5d431a-d750-427c-ac55-ebe6eb16f533,349648973,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 11:16,,A internet não está pegando para acessar o tutorial,,,,,,,9309c23b-c90a-448f-8f57-52ed426094eb,344136095, A internet não está pegando para acessar o tutorial         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 23:07,,,,,,,,,c0f950fb-26a7-4fd6-b3f5-3843305a7875,296827152,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 17:11,,,,,,,,,cbb93917-b6bd-4203-baa9-9c0681bed0e9,329659590,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 12:41,,Ainda estou com problemas no cabo de rede,Pronto,Já fiz isso,,,,,02606425-6513-4aad-9012-869a20616b76,339684039, Ainda estou com problemas no cabo de rede Pronto Já fiz isso       
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 8:26,,Ok,Já fiz,,,,,,8cf830e5-ac9c-4e68-9b68-6daaf471dd46,327084890, Ok Já fiz        
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 19:18,,,,,,,,,3a3d98f8-5f29-4cd0-983e-77490dcc67a4,345827408,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 15:11,,Oi,,,,,,,6465e39b-ac14-4abf-9f1b-7fce92c57436,335636322, Oi         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 11:21,,,,,,,,,2c3eeb3f-8b44-44af-949c-4f3fe4bf7cc1,331229095,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 23:25,,,,,,,,,582656dd-1f15-4f8e-8dbd-8cb55fe47093,316984078,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 17:25,,,,,,,,,6ff1607b-3cab-4fba-b2c5-74d67cd41178,233864447,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 14:58,,,,,,,,,af267c3e-8c90-47a4-bd8f-2d894d9f8b01,338185561,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 8:29,,Oi,,,,,,,4d31783c-9a98-4036-87ab-5f7fc966dcf8,291475697, Oi         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 19:20,,Oi,,,,,,,02fc5040-082d-4f46-b35b-2225c2bbdeaf,122311372, Oi         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 14:49,,,,,,,,,c8f615ca-8476-41f2-ac1c-ddd5c1090a0b,344946484,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 10:24,,,,,,,,,87dba0c7-875f-486e-889e-5af55acf1c6a,336384872,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 21:30,,,,,,,,,654d7083-1ecc-4f67-bb9a-5f34f72df766,143487509,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 16:33,,,,,,,,,c122846f-cad2-4941-9c79-add08feda9e7,334227152,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 12:22,,,,,,,,,4896a224-fd1f-4c5a-9aa6-ddedc1db3a4b,265479298,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 7:16,,Bom dia,,,,,,,44b1b91c-016e-400e-82a0-80c67b8fc5c8,298175939, Bom dia         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 18:34,,,,,,,,,8da5c15f-7371-41de-b490-266995122ad7,248514791,          
